,Symbol,Company Name,Industry,Market Cap
4898,TAL,tal-education-group,Education & Training Services,7173560883
4899,TALK,talkspace,Medical Care Facilities,409382750
4900,TALO,talos-energy,Oil & Gas E&P,1939433400
4901,TANH,tantech-holdings,Household & Personal Products,2033251
4902,TAOP,taoping,Software - Infrastructure,1606882
4903,TAP,molson-coors,Beverages - Brewers,13398948360
4904,TAP.A,molson-coors-beverage-,Beverages - Brewers,13623451412
4905,TARA,protara-rapeutics,Biotechnology,32162667
4906,TARO,taro-pharmaceutical-industries,Drug Manufacturers - Specialty & Generic,1604110728
4907,TARS,tarsus-pharmaceuticals,Biotechnology,944805255
4908,TASK,taskus,Information Technology Services,1104884627
4909,TAST,carrols-restaurant-group,Restaurants,486609689
4910,TATT,tat-technologies,Aerospace & Defense,124317658
4911,TAYD,taylor-devices,Specialty Industrial Machinery,97971614
4912,TBBK,-bancorp,Banks - Regional,2288952162
4913,TBI,trueblue,Staffing & Employment Services,425991096
4914,TBIO,telesis-bio,Medical Devices,9993567
4915,TBLA,taboola,Internet Content & Information,1669109594
4916,TBLT,toughbuilt-industries,Tools & Accessories,3521141
4917,TBMC,trailblazer-merger-corporation-i,Shell Companies,94614555
4918,TBNK,territorial-bancorp,Banks - Regional,88972229
4919,TBPH,ravance-biopharma,Biotechnology,443201310
4920,TC,tuanche,Internet Content & Information,3236861
4921,TCBC,tc-bancshares,Banks - Regional,62878789
4922,TCBI,texas-capital-bancshares,Banks - Regional,2893709304
4923,TCBK,trico-bancshares,Banks - Regional,1169373680
4924,TCBP,tc-biopharm-(holdings),Biotechnology,35153
4925,TCBS,texas-community-bancshares,Banks - Regional,45678407
4926,TCBX,third-coast-bancshares,Banks - Regional,263250268
4927,TCI,transcontinental-realty-investors,Real Estate Services,344622475
4928,TCJH,top-kingwin,Capital Markets,21830000
4929,TCMD,tactile-systems-technology,Medical Devices,357398496
4930,TCN,tricon-residential,Real Estate Services,3014532020
4931,TCOA,zalatoris-acquisition,Shell Companies,114661164
4932,TCOM,trip-group,Travel Services,24423516184
4933,TCON,tracon-pharmaceuticals,Biotechnology,6135427
4934,TCPC,blackrock-tcp-capital,Asset Management,649304452
4935,TCRT,alaunos-rapeutics,Biotechnology,35612796
4936,TCRX,tscan-rapeutics,Biotechnology,228192044
4937,TCS,-container-store-group,Specialty Retail,86068790
4938,TCTM,tarena-international,Education & Training Services,10000000
4939,TCX,tucows,Software - Infrastructure,253858160
4940,TD,-toronto-dominion-bank,Banks - Diversified,107950969200
4941,TDC,teradata,Software - Infrastructure,4687554000
4942,TDCX,tdcx-inc,Specialty Business Services,906238822
4943,TDG,transdigm-group,Aerospace & Defense,62474538192
4944,TDOC,teladoc-health,Health Information Services,3276373030
4945,TDS,telephone-and-data-systems,Telecom Services,2038380000
4946,TDUP,thredup,Internet Retail,211283520
4947,TDW,tidewater,Oil & Gas Equipment & Services,3426117741
4948,TDY,teledyne,Scientific & Technical Instruments,20418707078
4949,TEAM,atlassian-corporation,Software - Application,56099449053
4950,TECH,bio-techne,Biotechnology,10434737000
4951,TECK,teck-resources,Other Industrial Metals & Mining,20331520000
4952,TEF,telefónica,Telecom Services,22779773636
4953,TEL,te-connectivity,Electronic Components,44102674323
4954,TELA,tela-bio,Medical Devices,169952272
4955,TELL,tellurian,Oil & Gas E&P,294850779
4956,TENB,tenable-holdings,Software - Infrastructure,5588323650
4957,TENK,tenx-keane-acquisition-ordinary-share,Shell Companies,97993349
4958,TENX,tenax-rapeutics,Biotechnology,2966395
4959,TEO,telecom-argentina,Telecom Services,3561002017
4960,TER,teradyne,Semiconductor Equipment & Materials,14732949230
4961,TERN,terns-pharmaceuticals,Biotechnology,312062225
4962,TETE,technology-&-telecommunication-acquisition,Shell Companies,67645744
4963,TEVA,teva-pharmaceutical-industries,Drug Manufacturers - Specialty & Generic,13165024979
4964,TEX,terex,Farm & Heavy Construction Machinery,4264128000
4965,TFC,truist-financial,Banks - Regional,49065719300
4966,TFFP,tff-pharmaceuticals,Biotechnology,13754452
4967,TFII,tfi-international,Trucking,11416159195
4968,TFIN,triumph-financial,Banks - Regional,1655108202
4969,TFPM,triple-flag-precious-metals,Other Precious Metals & Mining,2568001800
4970,TFSL,tfs-financial,Banks - Regional,3741877630
4971,TFX,teleflex,Medical Instruments & Supplies,11547986098
4972,TG,tredegar,Metal Fabrication,159999990
4973,TGAA,target-global-acquisition-i,Shell Companies,110126210
4974,TGAN,transphorm,Semiconductor Equipment & Materials,306159040
4975,TGB,taseko-mines,Copper,409992351
4976,TGH,textainer-group-holdings,Rental & Leasing Services,2054308470
4977,TGI,triumph-group,Aerospace & Defense,1268122350
4978,TGL,treasure-global,Software - Application,1790538
4979,TGLS,tecnoglass,Building Materials,2259785520
4980,TGNA,tegna,Broadcasting,3045125280
4981,TGS,transportadora-de-gas-del-sur,Oil & Gas Integrated,3579286512
4982,TGT,target,Discount Stores,67167204380
4983,TGTX,tg-rapeutics,Biotechnology,2492208600
4984,TGVC,tg-venture-acquisition,Shell Companies,42426336
4985,TH,target-hospitality,Specialty Business Services,998311020
4986,THAR,tharimmune,Biotechnology,1179394
4987,THC,tenet-healthcare,Medical Care Facilities,9071640160
4988,THCH,th-international,Restaurants,242591580
4989,THCP,thunder-bridge-capital-partners-iv,Shell Companies,103302965
4990,THFF,first-financial,Banks - Regional,449727170
4991,THG,-hanover-insurance-group,Insurance - Property & Casualty,4681298160
4992,THM,international-tower-hill-mines,Gold,121449320
4993,THMO,rmogenesis-holdings,Medical Devices,1662345
4994,THO,thor-industries,Recreational Vehicles,6179637237
4995,THR,rmon-group-holdings,Specialty Industrial Machinery,829278248
4996,THRD,third-harmonic-bio,Biotechnology,348075587
4997,THRM,genrm,Auto Parts,1609642404
4998,THRX,seus-pharmaceuticals,Biotechnology,177036625
4999,THRY,thryv-holdings,Internet Content & Information,729322100
5000,THS,treehouse-foods,Packaged Foods,2394490000
5001,THTX,ratechnologies,Drug Manufacturers - Specialty & Generic,40416672
5002,TIGO,millicom-international-cellular,Telecom Services,2875724160
5003,TIGR,up-fintech-holding,Capital Markets,590162917
5004,TIL,instil-bio,Biotechnology,76356490
5005,TILE,interface,"Furnishings, Fixtures & Appliances",737377830
5006,TIMB,tim-sa,Telecom Services,8359811296
5007,TIO,tingo-group,Computer Hardware,141601137
5008,TIPT,tiptree,Insurance - Specialty,704493666
5009,TIRX,tian-ruixiang-holdings,Insurance Brokers,1806677
5010,TISI,"team,-inc",Specialty Business Services,29748940
5011,TITN,titan-machinery,Industrial Distribution,612592414
5012,TIVC,tivic-health-systems,Medical Devices,1832615
5013,TIXT,telus-international-(cda),Software - Infrastructure,2739994686
5014,TJX,tjx-companies,Apparel Retail,111130196800
5015,TK,teekay,Oil & Gas Midstream,796715833
5016,TKC,turkcell-iletisim-hizmetleri-as,Telecom Services,4872693022
5017,TKLF,yoshitsu,Household & Personal Products,8969086
5018,TKNO,alpha-teknova,Drug Manufacturers - Specialty & Generic,136030852
5019,TKO,tko-group-holdings,Entertainment,6982825760
5020,TKR,-timken-,Tools & Accessories,6061776288
5021,TLF,tandy-lear-factory,Specialty Retail,37376663
5022,TLGY,tlgy-acquisition,Shell Companies,145971593
5023,TLIS,talis-biomedical,Medical Devices,238887648
5024,TLK,telkom-indonesia-(persero)-tbk-pt,Telecom Services,24206743997
5025,TLPH,talphera,Drug Manufacturers - Specialty & Generic,14578978
5026,TLRY,tilray-brands,Drug Manufacturers - Specialty & Generic,1396323000
5027,TLS,telos,Information Technology Services,271530480
5028,TLSA,tiziana-life-sciences,Biotechnology,53080815
5029,TLSI,trisalus-life-sciences,Medical Devices,239831856
5030,TLYS,tilly's,Apparel Retail,225401585
5031,TM,toyota-motor,Auto Manufacturers,273709819280
5032,TMC,tmc--metals-,Other Industrial Metals & Mining,395213430
5033,TMCI,treace-medical-concepts,Medical Devices,865312877
5034,TMDX,transmedics-group,Medical Devices,2879527140
5035,TME,tencent-music-entertainment-group,Internet Content & Information,14467719636
5036,TMHC,taylor-morrison-home,Residential Construction,5629253110
5037,TMO,thermo-fisher-scientific,Diagnostics & Research,213207797040
5038,TMP,tompkins-financial,Banks - Regional,696845712
5039,TMQ,trilogy-metals,Other Industrial Metals & Mining,79189072
5040,TMST,timkensteel,Steel,892009716
5041,TMTC,tmt-acquisition,Shell Companies,86159456
5042,TMUS,t-mobile-us,Telecom Services,193458141800
5043,TNC,tennant-,Specialty Industrial Machinery,1816649450
5044,TNDM,tandem-diabetes-care,Medical Devices,1514169234
5045,TNET,trinet-group,Staffing & Employment Services,5804413836
5046,TNGX,tango-rapeutics,Biotechnology,1313631200
5047,TNK,teekay-tankers,Oil & Gas Midstream,2009519704
5048,TNL,travel-+-leisure-co,Travel Services,2948222271
5049,TNON,tenon-medical,Medical Devices,2866413
5050,TNP,tsakos-energy-navigation,Oil & Gas Midstream,729542446
5051,TNXP,tonix-pharmaceuticals-holding,Biotechnology,26669412
5052,TNYA,tenaya-rapeutics,Biotechnology,309905050
5053,TOI,-oncology-institute,Medical Care Facilities,157822860
5054,TOL,toll-brors,Residential Construction,10428698700
5055,TOMZ,tomi-environmental-solutions,Pollution & Treatment Controls,15122316
5056,TOON,kartoon-studios,Entertainment,45734650
5057,TOP,top-financial-group,Capital Markets,82232387
5058,TOPS,top-ships,Marine Shipping,64026885
5059,TORO,toro-corp,Marine Shipping,113669973
5060,TOST,toast,Software - Infrastructure,10085648447
5061,TOUR,tuniu,Travel Services,81875965
5062,TOVX,riva-biologics,Biotechnology,8691828
5063,TOWN,townebank,Banks - Regional,2024644512
5064,TPB,turning-point-brands,Tobacco,432366520
5065,TPC,tutor-perini,Engineering & Construction,460396470
5066,TPET,trio-petroleum,Oil & Gas E&P,7330229
5067,TPG,tpg-inc,Asset Management,13025574198
5068,TPH,tri-pointe-homes,Residential Construction,3353153510
5069,TPHS,trinity-place-holdings,Real Estate - Diversified,6671330
5070,TPIC,tpi-composites,Specialty Industrial Machinery,114942240
5071,TPL,texas-pacific-land,Oil & Gas E&P,11037537542
5072,TPR,tapestry,Luxury Goods,9169731860
5073,TPST,tempest-rapeutics,Biotechnology,77759900
5074,TPVG,triplepoint-venture-growth-bdc,Asset Management,401996926
5075,TPX,tempur-sealy-international,"Furnishings, Fixtures & Appliances",8663659460
5076,TR,tootsie-roll-industries,Confectioners,4271488277
5077,TRAK,park-city-group,Software - Application,226977500
5078,TRC,tejon-ranch-co,Conglomerates,425875806
5079,TRDA,entrada-rapeutics,Biotechnology,490767965
5080,TREE,lendingtree,Financial Conglomerates,411668648
5081,TREX,trex-,Building Products & Equipment,9401069150
5082,TRGP,targa-resources,Oil & Gas Midstream,19171476480
5083,TRI,thomson-reuters,Specialty Business Services,68783697118
5084,TRIB,trinity-biotech,Diagnostics & Research,22924542
5085,TRIN,trinity-capital,Asset Management,608143652
5086,TRIP,tripadvisor,Travel Services,3015036227
5087,TRIS,tristar-acquisition-i,Shell Companies,177820167
5088,TRMB,trimble,Scientific & Technical Instruments,13082709120
5089,TRMD,torm-plc,Oil & Gas Midstream,3075116711
5090,TRMK,trustmark,Banks - Regional,1658083080
5091,TRML,tourmaline-bio,Biotechnology,901688748
5092,TRN,trinity-industries,Railroads,2093454255
5093,TRNO,terreno-realty,REIT - Industrial,5215370772
5094,TRNR,interactive-strength,Personal Services,10162372
5095,TRNS,transcat,Industrial Distribution,996403265
5096,TRON,corner-growth-acquisition-corp-2,Shell Companies,72221394
5097,TROO,troops,Software - Application,193036200
5098,TROW,t-rowe-price,Asset Management,24523597800
5099,TROX,tronox-holdings,Chemicals,2195116000
5100,TRP,tc-energy,Oil & Gas Midstream,40515590000
5101,TRS,trimas,Packaging & Containers,1031218560
5102,TRST,trustco-bank-corp-ny,Banks - Regional,529068564
5103,TRT,trio-tech-international,Semiconductor Equipment & Materials,21060790
5104,TRTL,tortoiseecofin-acquisition-corp-iii,Shell Companies,276760914
5105,TRTX,tpg-re-finance-trust,REIT - Mortgage,451290672
5106,TRU,transunion,Consulting Services,13365300000
5107,TRUE,truecar,Internet Content & Information,339517948
5108,TRUG,trugolf,Shell Companies,12899562
5109,TRUP,trupanion,Insurance - Specialty,1119643140
5110,TRV,the-travelers-companies,Insurance - Property & Casualty,49064673180
5111,TRVG,trivago,Internet Content & Information,173808953
5112,TRVI,trevi-rapeutics,Biotechnology,88762064
5113,TRVN,trevena,Biotechnology,9375335
5114,TRX,trx-gold,Gold,89448666
5115,TS,tenaris,Oil & Gas Equipment & Services,18947667000
5116,TSAT,telesat,Communication Equipment,130950711
5117,TSBK,timberland-bancorp,Banks - Regional,219067549
5118,TSBX,turnstone-biologics,Biotechnology,56000767
5119,TSCO,tractor-supply,Specialty Retail,25184075160
5120,TSE,trinseo,Specialty Chemicals,197445072
5121,TSEM,tower-semiconductor,Semiconductors,3122764440
5122,TSHA,taysha-gene-rapies,Biotechnology,282309600
5123,TSLA,tesla,Auto Manufacturers,598453888900
5124,TSLX,sixth-street-specialty-lending,Asset Management,1880314689
5125,TSM,taiwan-semiconductor-manufacturing-,Semiconductors,520802151927
5126,TSN,tyson-foods,Farm Products,16138742360
5127,TSP,tusimple-holdings,Trucking,69174107
5128,TSQ,townsquare-media,Advertising Agencies,180207873
5129,TSRI,"tsr,-inc",Software - Application,18864648
5130,TSVT,2seventy-bio,Biotechnology,265734000
5131,TT,trane-technologies,Building Products & Equipment,62983226460
5132,TTC,-toro-,Tools & Accessories,9757923560
5133,TTD,-trade-desk,Software - Application,34320799100
5134,TTE,totalenergies-se,Oil & Gas Integrated,154223798549
5135,TTEC,ttec-holdings,Information Technology Services,906280284
5136,TTEK,tetra-tech,Engineering & Construction,8890827882
5137,TTGT,techtarget,Internet Content & Information,968102457
5138,TTI,tetra-technologies,Oil & Gas Equipment & Services,534624690
5139,TTMI,ttm-technologies,Electronic Components,1446766750
5140,TTNP,titan-pharmaceuticals,Biotechnology,4858882
5141,TTOO,t2-biosystems,Diagnostics & Research,19279380
5142,TTSH,tile-shop-holdings,Home Improvement Retail,280544670
5143,TTWO,take-2-interactive,Electronic Gaming & Multimedia,28401356000
5144,TU,telus,Telecom Services,25768050000
5145,TUP,tupperware-brands,Packaging & Containers,76807038
5146,TURB,turbo-energy,Solar,10906929
5147,TURN,180-degree-capital,Asset Management,41495200
5148,TUSK,mammoth-energy-services,Conglomerates,159645861
5149,TUYA,tuya-inc,Software - Infrastructure,1079193906
5150,TV,"grupo-televisa,-sab",Telecom Services,1826203430
5151,TVTX,travere-rapeutics,Biotechnology,637987842
5152,TW,tradeweb-markets,Capital Markets,22729822105
5153,TWI,titan-international,Farm & Heavy Construction Machinery,924633612
5154,TWIN,twin-disc,Specialty Industrial Machinery,222536746
5155,TWKS,thoughtworks-holding,Information Technology Services,1472681810
5156,TWLO,twilio,Internet Content & Information,12821465260
5157,TWLV,twelve-seas-investment--ii,Shell Companies,140383800
5158,TWO,two-harbors-investment,REIT - Mortgage,1209081903
5159,TWOA,two,Shell Companies,110638264
5160,TWOU,"2u,-inc",Education & Training Services,65048048
5161,TWST,twist-bioscience,Diagnostics & Research,2091012389
5162,TX,ternium,Steel,7604959407
5163,TXG,10x-genomics,Health Information Services,5150221965
5164,TXMD,rapeuticsmd,Drug Manufacturers - Specialty & Generic,24005704
5165,TXN,texas-instruments,Semiconductors,144586076800
5166,TXO,txo-partners-lp,Oil & Gas E&P,564877500
5167,TXRH,texas-roadhouse,Restaurants,8715194550
5168,TXT,textron,Aerospace & Defense,16856430000
5169,TYG,tortoise-energy-infrastructure,Asset Management,346744053
5170,TYGO,tigo-energy,Solar,80468302
5171,TYL,tyler-technologies,Software - Application,18149632812
5172,TYRA,tyra-biosciences,Biotechnology,722063829
5173,TZOO,travelzoo,Advertising Agencies,115127632
5174,U,unity-software,Software - Application,12479823960
5175,UA,under-armour,Apparel Manufacturing,3345186392
5176,UAA,under-armour,Apparel Manufacturing,3347196883
5177,UAL,united-airlines-holdings,Airlines,13570063290
5178,UAMY,united-states-antimony,Other Industrial Metals & Mining,24220575
5179,UAN,"cvr-partners,-lp",Agricultural Inputs,753401088
5180,UAVS,ageagle-aerial-systems,Computer Hardware,9605848
5181,UBCP,united-bancorp,Banks - Regional,68770067
5182,UBER,uber-technologies,Software - Application,140078530200
5183,UBFO,united-security-bancshares,Banks - Regional,136574717
5184,UBS,ubs-group-ag,Banks - Diversified,96480777277
5185,UBSI,united-bankshares,Banks - Regional,4809012120
5186,UBX,unity-biotechnology,Biotechnology,29541600
5187,UCAR,u-power,Auto & Truck Dealerships,5243750
5188,UCBI,united-community-banks,Banks - Regional,3251723400
5189,UCL,ucloudlink-group,Telecom Services,48676201
5190,UCTT,ultra-clean-holdings,Semiconductor Equipment & Materials,1815647400
5191,UDMY,udemy,Education & Training Services,2155579872
5192,UDR,udr-apartments,REIT - Residential,11943375680
5193,UE,urban-edge-properties,REIT - Diversified,2030500920
5194,UEC,uranium-energy,Uranium,3198857200
5195,UEIC,universal-electronics,Consumer Electronics,111129018
